Time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Time_alert,Price_alert
1710639540000,2.0666000,2.0730000,2.0616000,2.0716000,121251,1710639599999,250623.5965000,1202,60688,1710644940000,2.435
1710639600000,2.0718000,2.0733000,2.0676000,2.0733000,138079,1710639659999,285896.3554000,1161,75158,1710644940000,2.435
1710639660000,2.0728000,2.0800000,2.0613000,2.0613000,230129,1710639719999,477167.3859000,1892,98137,1710644940000,2.435
1710639720000,2.0618000,2.0662000,2.0543000,2.0647000,288650,1710639779999,594683.9296000,2242,178010,1710644940000,2.435
1710639780000,2.0646000,2.0716000,2.0640000,2.0655000,197200,1710639839999,407585.0742000,1434,62556,1710644940000,2.435
1710639840000,2.0653000,2.0677000,2.0605000,2.0667000,75868,1710639899999,156549.2836000,971,36680,1710644940000,2.435
1710639900000,2.0665000,2.0792000,2.0657000,2.0743000,139299,1710639959999,289014.4806000,1447,56078,1710644940000,2.435
1710639960000,2.0741000,2.0750000,2.0665000,2.0731000,110530,1710640019999,228882.3890000,1203,52989,1710644940000,2.435
1710640020000,2.0730000,2.0788000,2.0664000,2.0665000,191137,1710640079999,396336.8925000,1594,96598,1710644940000,2.435
1710640080000,2.0666000,2.0690000,2.0531000,2.0541000,287231,1710640139999,591015.5563000,1924,159671,1710644940000,2.435
1710640140000,2.0542000,2.0594000,2.0502000,2.0556000,170619,1710640199999,350637.6172000,1595,64610,1710644940000,2.435
1710640200000,2.0555000,2.0596000,2.0500000,2.0584000,202186,1710640259999,415324.1138000,1410,97212,1710644940000,2.435
1710640260000,2.0585000,2.0600000,2.0541000,2.0592000,74424,1710640319999,153120.8105000,896,33001,1710644940000,2.435
1710640320000,2.0592000,2.0655000,2.0582000,2.0643000,140845,1710640379999,290231.8431000,993,98286,1710644940000,2.435
1710640380000,2.0643000,2.0700000,2.0643000,2.0694000,90392,1710640439999,186919.3420000,975,47698,1710644940000,2.435
1710640440000,2.0697000,2.0742000,2.0666000,2.0670000,113240,1710640499999,234439.3806000,1250,55471,1710644940000,2.435
1710640500000,2.0672000,2.0719000,2.0582000,2.0595000,127257,1710640559999,262808.5886000,1347,38793,1710644940000,2.435
1710640560000,2.0598000,2.0665000,2.0588000,2.0655000,82514,1710640619999,170062.5231000,1009,44762,1710644940000,2.435
1710640620000,2.0656000,2.0738000,2.0656000,2.0728000,101517,1710640679999,210086.1223000,1169,57222,1710644940000,2.435
