Time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Time_alert,Price_alert
1710939720000,1.7973000,1.8004000,1.7952000,1.7959000,22963.4,1710939779999,41271.75025000,330,10486.6,1710945060000,1.8129
1710939780000,1.7966000,1.7986000,1.7920000,1.7977000,18044.7,1710939839999,32381.90185000,299,4789.4,1710945060000,1.8129
1710939840000,1.7976000,1.7986000,1.7922000,1.7932000,17480.6,1710939899999,31382.10320000,274,5731.7,1710945060000,1.8129
1710939900000,1.7938000,1.7967000,1.7924000,1.7934000,14438.6,1710939959999,25903.85427000,242,5711.0,1710945060000,1.8129
1710939960000,1.7935000,1.7964000,1.7922000,1.7944000,9782.7,1710940019999,17543.58328000,148,2151.1,1710945060000,1.8129
1710940020000,1.7943000,1.7943000,1.7870000,1.7905000,35790.6,1710940079999,64067.20009000,451,12027.9,1710945060000,1.8129
1710940080000,1.7902000,1.7929000,1.7880000,1.7895000,16910.3,1710940139999,30264.45123000,224,2675.0,1710945060000,1.8129
1710940140000,1.7895000,1.7931000,1.7886000,1.7894000,11393.3,1710940199999,20402.34636000,191,7123.8,1710945060000,1.8129
1710940200000,1.7894000,1.7952000,1.7877000,1.7934000,8067.6,1710940259999,14450.28186000,197,5844.6,1710945060000,1.8129
1710940260000,1.7933000,1.7936000,1.7888000,1.7892000,7860.1,1710940319999,14077.76759000,145,787.7,1710945060000,1.8129
1710940320000,1.7890000,1.7892000,1.7828000,1.7870000,16211.9,1710940379999,28953.75090000,301,4354.5,1710945060000,1.8129
1710940380000,1.7872000,1.7900000,1.7848000,1.7889000,14656.0,1710940439999,26186.08957000,239,5403.2,1710945060000,1.8129
1710940440000,1.7890000,1.7900000,1.7829000,1.7852000,47575.1,1710940499999,84941.73241000,400,9875.7,1710945060000,1.8129
1710940500000,1.7848000,1.7894000,1.7847000,1.7882000,10070.5,1710940559999,18000.61270000,175,5557.2,1710945060000,1.8129
1710940560000,1.7883000,1.7912000,1.7849000,1.7858000,20659.8,1710940619999,36927.82713000,373,5664.5,1710945060000,1.8129
1710940620000,1.7858000,1.7879000,1.7851000,1.7865000,15756.1,1710940679999,28150.59695000,147,10450.0,1710945060000,1.8129
1710940680000,1.7863000,1.7863000,1.7792000,1.7808000,27623.1,1710940739999,49238.46425000,374,7751.5,1710945060000,1.8129
1710940740000,1.7809000,1.7833000,1.7805000,1.7810000,5326.8,1710940799999,9491.15068000,90,1812.4,1710945060000,1.8129
1710940800000,1.7815000,1.7857000,1.7812000,1.7823000,14242.4,1710940859999,25395.33324000,217,5097.7,1710945060000,1.8129
1710940860000,1.7822000,1.7822000,1.7745000,1.7761000,39996.8,1710940919999,71072.45008000,545,7179.3,1710945060000,1.8129
1710940920000,1.7758000,1.7786000,1.7749000,1.7786000,9549.9,1710940979999,16967.02416000,196,5048.1,1710945060000,1.8129
1710940980000,1.7790000,1.7801000,1.7735000,1.7753000,16737.1,1710941039999,29738.63870000,221,4619.7,1710945060000,1.8129
1710941040000,1.7760000,1.7796000,1.7741000,1.7790000,6148.6,1710941099999,10928.89439000,115,3278.2,1710945060000,1.8129
1710941100000,1.7781000,1.7823000,1.7776000,1.7823000,5889.7,1710941159999,10486.44192000,103,5071.8,1710945060000,1.8129
1710941160000,1.7818000,1.7825000,1.7777000,1.7814000,17019.3,1710941219999,30281.48720000,228,4157.7,1710945060000,1.8129
1710941220000,1.7813000,1.7817000,1.7791000,1.7810000,2874.2,1710941279999,5116.75316000,90,1074.3,1710945060000,1.8129
1710941280000,1.7812000,1.7815000,1.7768000,1.7769000,14171.3,1710941339999,25210.77319000,215,1787.4,1710945060000,1.8129
1710941340000,1.7775000,1.7790000,1.7754000,1.7770000,16203.7,1710941399999,28793.80897000,243,6115.7,1710945060000,1.8129
1710941400000,1.7768000,1.7779000,1.7747000,1.7753000,6159.9,1710941459999,10940.12059000,145,1579.1,1710945060000,1.8129
1710941460000,1.7756000,1.7768000,1.7699000,1.7720000,19582.6,1710941519999,34709.30334000,369,6375.7,1710945060000,1.8129
1710941520000,1.7719000,1.7727000,1.7673000,1.7680000,30129.8,1710941579999,53333.42775000,366,11795.2,1710945060000,1.8129
1710941580000,1.7689000,1.7744000,1.7676000,1.7742000,28945.0,1710941639999,51230.74967000,494,17077.9,1710945060000,1.8129
1710941640000,1.7747000,1.7795000,1.7737000,1.7750000,24173.5,1710941699999,42954.48536000,332,9190.4,1710945060000,1.8129
1710941700000,1.7750000,1.7756000,1.7688000,1.7702000,22453.4,1710941759999,39767.82035000,288,14862.7,1710945060000,1.8129
1710941760000,1.7701000,1.7764000,1.7701000,1.7762000,22003.3,1710941819999,39019.97408000,299,11247.3,1710945060000,1.8129
1710941820000,1.7760000,1.7841000,1.7760000,1.7841000,35225.1,1710941879999,62711.28542000,373,27577.0,1710945060000,1.8129
1710941880000,1.7840000,1.7858000,1.7826000,1.7832000,15851.6,1710941939999,28289.21165000,196,7946.0,1710945060000,1.8129
1710941940000,1.7830000,1.7835000,1.7758000,1.7758000,34895.0,1710941999999,62160.10433000,332,23826.6,1710945060000,1.8129
1710942000000,1.7759000,1.7783000,1.7706000,1.7775000,35599.9,1710942059999,63136.74766000,446,19178.5,1710945060000,1.8129
1710942060000,1.7775000,1.7869000,1.7775000,1.7830000,17386.5,1710942119999,31013.32692000,284,10262.8,1710945060000,1.8129
1710942120000,1.7837000,1.7848000,1.7794000,1.7808000,25899.6,1710942179999,46177.07405000,288,13342.0,1710945060000,1.8129
1710942180000,1.7810000,1.7819000,1.7764000,1.7778000,11107.5,1710942239999,19756.11069000,180,4369.1,1710945060000,1.8129
1710942240000,1.7776000,1.7794000,1.7741000,1.7751000,7938.9,1710942299999,14098.76065000,140,4035.6,1710945060000,1.8129
1710942300000,1.7748000,1.7819000,1.7708000,1.7805000,14985.3,1710942359999,26610.76324000,303,8748.5,1710945060000,1.8129
1710942360000,1.7808000,1.7810000,1.7717000,1.7722000,18157.9,1710942419999,32249.24719000,234,6019.3,1710945060000,1.8129
1710942420000,1.7729000,1.7753000,1.7703000,1.7714000,11331.4,1710942479999,20082.76610000,215,6299.4,1710945060000,1.8129
1710942480000,1.7713000,1.7715000,1.7674000,1.7678000,8281.6,1710942539999,14648.27276000,184,4723.5,1710945060000,1.8129
1710942540000,1.7681000,1.7698000,1.7676000,1.7687000,9340.2,1710942599999,16520.51541000,125,5393.2,1710945060000,1.8129
1710942600000,1.7689000,1.7697000,1.7647000,1.7659000,12970.2,1710942659999,22921.50466000,275,9149.9,1710945060000,1.8129
1710942660000,1.7660000,1.7693000,1.7638000,1.7638000,21802.6,1710942719999,38543.93223000,260,18133.6,1710945060000,1.8129
1710942720000,1.7642000,1.7687000,1.7622000,1.7664000,18048.1,1710942779999,31858.52674000,215,11455.7,1710945060000,1.8129
1710942780000,1.7665000,1.7709000,1.7663000,1.7676000,10945.8,1710942839999,19360.85823000,296,8241.6,1710945060000,1.8129
1710942840000,1.7673000,1.7727000,1.7673000,1.7711000,24087.2,1710942899999,42657.60842000,211,12091.8,1710945060000,1.8129
1710942900000,1.7706000,1.7744000,1.7690000,1.7714000,11533.6,1710942959999,20431.83954000,227,6741.9,1710945060000,1.8129
1710942960000,1.7713000,1.7713000,1.7655000,1.7694000,6621.2,1710943019999,11710.12500000,189,1523.6,1710945060000,1.8129
1710943020000,1.7692000,1.7692000,1.7657000,1.7672000,5166.1,1710943079999,9126.95152000,106,3155.0,1710945060000,1.8129
1710943080000,1.7672000,1.7675000,1.7648000,1.7655000,13939.3,1710943139999,24618.67730000,202,6715.0,1710945060000,1.8129
1710943140000,1.7655000,1.7657000,1.7637000,1.7642000,29200.0,1710943199999,51522.24048000,274,9669.9,1710945060000,1.8129
1710943200000,1.7637000,1.7652000,1.7590000,1.7617000,45731.6,1710943259999,80587.26229000,443,12950.7,1710945060000,1.8129
1710943260000,1.7617000,1.7622000,1.7547000,1.7551000,15724.0,1710943319999,27632.16677000,295,3906.3,1710945060000,1.8129
1710943320000,1.7553000,1.7615000,1.7553000,1.7580000,20960.4,1710943379999,36849.52303000,327,13856.6,1710945060000,1.8129
1710943380000,1.7586000,1.7592000,1.7542000,1.7583000,50109.4,1710943439999,87984.03882000,544,31956.3,1710945060000,1.8129
1710943440000,1.7582000,1.7596000,1.7565000,1.7590000,9235.0,1710943499999,16235.60062000,168,7013.5,1710945060000,1.8129
1710943500000,1.7594000,1.7653000,1.7594000,1.7645000,10151.8,1710943559999,17895.14315000,195,6545.8,1710945060000,1.8129
1710943560000,1.7644000,1.7647000,1.7581000,1.7585000,15402.1,1710943619999,27133.42307000,235,4467.5,1710945060000,1.8129
1710943620000,1.7585000,1.7636000,1.7568000,1.7632000,11176.1,1710943679999,19676.74512000,205,8463.6,1710945060000,1.8129
1710943680000,1.7630000,1.7630000,1.7600000,1.7601000,5948.9,1710943739999,10478.01890000,142,2607.2,1710945060000,1.8129
1710943740000,1.7601000,1.7644000,1.7600000,1.7629000,11007.0,1710943799999,19389.85440000,154,5606.9,1710945060000,1.8129
1710943800000,1.7633000,1.7714000,1.7616000,1.7686000,21441.1,1710943859999,37886.91728000,330,15297.1,1710945060000,1.8129
1710943860000,1.7687000,1.7688000,1.7600000,1.7603000,54988.3,1710943919999,96924.72431000,523,18999.0,1710945060000,1.8129
1710943920000,1.7602000,1.7614000,1.7573000,1.7600000,24949.4,1710943979999,43906.01725000,289,9525.6,1710945060000,1.8129
1710943980000,1.7600000,1.7698000,1.7600000,1.7682000,21352.2,1710944039999,37719.47507000,306,14127.8,1710945060000,1.8129
1710944040000,1.7674000,1.7727000,1.7658000,1.7696000,9736.2,1710944099999,17231.16403000,199,6560.9,1710945060000,1.8129
1710944100000,1.7698000,1.7793000,1.7698000,1.7773000,70912.8,1710944159999,126024.96458000,422,60836.3,1710945060000,1.8129
1710944160000,1.7766000,1.7773000,1.7735000,1.7760000,44527.6,1710944219999,79035.24936000,292,11071.5,1710945060000,1.8129
1710944220000,1.7760000,1.7768000,1.7718000,1.7719000,10164.3,1710944279999,18038.01389000,178,3315.5,1710945060000,1.8129
1710944280000,1.7717000,1.7749000,1.7713000,1.7736000,9841.6,1710944339999,17449.49082000,127,8116.5,1710945060000,1.8129
1710944340000,1.7736000,1.7760000,1.7709000,1.7760000,10281.3,1710944399999,18238.20611000,135,7203.6,1710945060000,1.8129
1710944400000,1.7753000,1.7782000,1.7742000,1.7777000,12076.2,1710944459999,21446.72957000,164,9543.0,1710945060000,1.8129
1710944460000,1.7780000,1.7787000,1.7754000,1.7763000,12627.4,1710944519999,22444.71251000,196,8796.2,1710945060000,1.8129
1710944520000,1.7761000,1.7804000,1.7755000,1.7763000,14904.8,1710944579999,26501.16995000,199,9894.8,1710945060000,1.8129
1710944580000,1.7758000,1.7808000,1.7753000,1.7804000,7516.0,1710944639999,13366.63961000,135,6143.9,1710945060000,1.8129
1710944640000,1.7807000,1.7845000,1.7787000,1.7840000,23936.8,1710944699999,42640.86822000,342,13024.5,1710945060000,1.8129
1710944700000,1.7839000,1.7862000,1.7816000,1.7857000,15294.1,1710944759999,27280.01426000,284,9802.7,1710945060000,1.8129
1710944760000,1.7857000,1.7896000,1.7857000,1.7890000,11702.1,1710944819999,20920.11687000,204,7940.9,1710945060000,1.8129
1710944820000,1.7887000,1.7935000,1.7872000,1.7932000,31196.9,1710944879999,55865.65241000,452,21552.9,1710945060000,1.8129
1710944880000,1.7934000,1.7954000,1.7929000,1.7953000,25860.8,1710944939999,46407.83332000,272,10960.3,1710945060000,1.8129
